text,real
BUKELE señala a CARTÓN y a todos los GOBIERNOS que no pueden CONTROLAR A LA DELINCUENCIA DE SUS PAÍSES como cómplices “esas m4F¡4 son parte del GOBIERNO”  Así o más claro Bukele pulveriza al incompetente de NOBOA en 2min Los únicos GOBIERNOS que no pueden CONTROLAR LA €l¡ncuen¡4 es porque el GOBIERNO es parte de esa M4F¡4 CARTÓN no controla nada solo se justifica echando la culpa a otros Yo creo que no hay gobierno que no pueda eliminar la delincuencia Es absurdo El leviatán el estado es siempre más fuerte que cualquier organización criminal Nosotros lo demostramos Era un país más inseguro del mundo y ahora es el más seguro del hemisferio Y claro es organización criminal de Brasil es mucho más grande pero también el estado de Brasil es mucho más grande y fuerte y poderoso que la organización criminal Yo daba el ejemplo porque muchas veces dicen no es que es la droga y es tal Yo digo el ejemplo de Europa Yo estoy totalmente en contra de la droga si aquí tenemos un férreo combate de las drogas Pero Europa hay un consumo de drogas mucho mayor que el de Latinoamérica Muchísimo mayor Legales e ilegales Y no hay carteles Habrán dealers ¿verdad Pero no hay carteles de la droga No hay carteles de la droga mucho menos controlando territorios en Europa Y Francia va a controlar el sur de Francia lo va a controlar un cartel y el otro cartel el norte Eso no pasa en Europa ¿Por qué Porque el Estado controla su territorio Tendrá sus defectos el gobierno francés y tendrá sus virtudes pero ellos controlan su territorio ¿Y aquí en Latinoamérica no No no podemos controlar el territorio Tenemos que dejarle esa zona a los carteles la otra zona a la organización criminal los barrios a las pandillas No puede ser Algo tiene que estar mal No puede ser que países saturadísimos de gente como la India o China tienen controlado su territorio Países modernos como Europa occidental tienen controlado su territorio Estados Unidos que es un país con mucha criminalidad un país con muchos problemas de drogadicción de pobreza etc No tiene un sanzolomilímetro controlado por un cartel No es que el cartel controla el South Dakota O sea no hay nada de eso ¿Por qué Porque en los 50 estados de los Estados Unidos con problemas porque Estados Unidos está lejos de ser la sociedad ejemplo ¿verdad Pero ¿por qué no hay ningún estado de los Estados Unidos de los 50 estados que esté controlado por un cartel O Canadá que el 80 está deshabitado Lo que pasa es que en Brasil tenemos la selva Canadá tiene territorios impenetrables No se puede pasar Tundra y de todo Y no hay nadie que controle un pedacito No hay una organización criminal que nosotros controlamos esta esquinita de Canadá Sería impensable Inmediatamente llegaría el ejército canadiense y lo sacaría de ahí Y aquí en Latinoamérica controlan sectores grandes de México controlan sectores grandes de Colombia controlan sectores grandes de Brasil ¿Cómo es posible que una organización criminal se puede agenciar un territorio entero y el gobierno no los puede sacar Porque están en el gobierno Por eso Entonces definitivamente parte de todo porque obviamente solucionar está la teoría y la ejecución La ejecución tendrá sus complejidades Pero principalmente hay que partir de la teoría Y es que no hay Estado que no pueda eliminar la delincuencia,0
 El correísmo propone sancionar a las iglesias que no implementan el enfoque de género y ADN se opone firmemente a esta medida  Política LibertadDeReligión EnfoqueDeGénero ADN EL CORREISMO PLANTEA SANCIONAR A IGLESIAS QUE NO APLIQUEN ENFOQUE DE GÉNERO,0
Mi no equivocarme una vez más Fue en un restaurante y un encuentro casual CarlosVerareal Official Statement,0
Qué buen comentario del periodista de alto nivel de CNN Fernando del Rincón tenemos la única opción está comprobado que el presidente actual es un mocoso irreverente y que de inteligencia no tiene nada yo no sé cómo dicen que se ha preparado en los Estados Unidos es que en todo lado hay pendejos han comprado el título la educación para ellos es fácil traer una carpeta llena de tantos documentos y no sabe ni siquiera expresarse qué vergüenza ayer en el debate se comprobó la ineptitud estamos gobernados por estas personas que no tienen ni lo más elemental el sentido común nos queda una sola opción el Ecuador tiene que revivir tiene que resucitar ya estamos tocando fondo y no es justo que sigamos atados a la inseguridad a la pobreza al sicariato al robo descarado de tanto sinvergüenza de tanto oligarca que está lamiendo los zapatos al presidente Viendo el DEBATE Ecuatorianos el futuro está en sus manos elegir una mujer inteligente o a un improvisado inepto Fernando del Rincón,0
COMUNICADO OFICIAL Secretaria de Comunicación del Ecuador 29 de marzo de 2025 ECUADOR ACUERDA CON EEUU EL RECIBIMIENTO DE CIUDADANOS VENEZOLANOS Y PRIVADOS DE LIBERTAD DEL TREN DE ARAGUA El Gobierno del Ecuador informa que tras la reunión entre el presidente Daniel Noboa y el presidente Donald Trump se suscribieron acuerdos mediante los cuales Estados Unidos reconociendo los avances de Ecuador en seguridad ha dispuesto la transferencia de 2000 privados de libertad vinculados a la banda criminal y terrorista Tren de Aragua Estas personas serán reubicadas en centros penitenciarios de todo el pais bajo estrictas medidas siguiendo un modelo similar al aplicado por El Salvador Asimismo Ecuador recibirà vuelos humanitarios con ciudadanos venezolanos que no deseen regresar al régimen de Nicolás Maduro Se les garantizará nacionalidad ecuatoriana educación bonos y programas de integración El Estado asumirá todos los costos reafirmando su compromiso con la cooperación internacional la asistencia humanitaria y la estabilidad regional,0
Si ganan no habrá nada ni nadie capaz de quitarles el poder… tú decides La Luisa González violenta confirma que traerá a Correa para que gobierne 20 años más ¡No podemos permitir que un patudo macadero poco hombre llegue al poder Lograremos la victoria para tener a Correa veinte años más,0
INTERPOL empieza a investigar a la familia Noboa   INTERPOL INVESTIGA NOBOA TRAINING TR4FICO DE COC4ÍN4 A EUROPA Investigación internacional de la familia Noboa habría servido de fachada para exportaciones contaminadas con dr0g4,0
 ULTIMAHORA El presidente norteamericano desmiente las declaraciones de Luisa González Un revés más para l La candidata socialista en Ecuador ha dicho que contará con el apoyo de USA eso nunca ocurrirá Estados Unidos quiere al mundo libre de socialistas y a esa candidata le hemos quitado la visa americana,0
Y qué pasó Amaba al mentiroso 🤥 y ahora con ventilador cuenta las intimidades… Yo fumo hierba pero a ese man le encanta la coca Chito Vera Refiriendose a Daniel Noboa,0
IC I Según Juan Sebastián Roldan ex secretario del ex presidente Lenin Moreno manifestó en una entrevista que el cargo de Diana Salazar como Fiscal General fue una orden superior más no por un concurso de méritos Fue una orden superior que llevo a Diana Salazar a la Fiscalía más no un concurso de méritos SEGÚN ROLDAN,0
En redes sociales la Revolución Ciudadana ya promociona una nueva música donde afirma que volverán al Sucre Ecuadolar ahora tiene sentido que Leónidas Iza sabiendo el plan de desdolarizar los sigue apoyando esta gente nunca más en el poder Vuelvo a tener mi moneda Vuelvo al Sucre vuelvo a lo cierto Atrás queda el dólar y su imperio Con Luisa regresa mi dinero Vuelvo al Sucre vuelvo Con Luisa González el sucre y la patria vuelven,0
Su ministro JuanCarlosVega buscaba máquinas para crear Ecuadólares El cuento la RC5 quiere desdolarizar URGENTE ECUADOR dolarización LuisaGonzález RafaelCorrea leonidasiza viral revoluciónciudadana vivianaveloz viral viralvideo viraltiktok fyp foryou pyf Quito Guayaquil Cuenca Ambato riobamba Machala Manabí LosRíos Quevedo Esmeraldas runacausay ElNuevoEcuador ADN NuevoEcuador Noboa a un paso de desdolarizar el país Usted ha criticado a la dolarización En un nuevo mandato ¿usted cambiaría el dólar por una moneda nacional Bueno seguramente tú no recibes eco porque lo hemos repetido una mil veces Una cosa es estar en desacuerdo otra cosa es poder deshacer Si yo hubiera tenido que escoger la dolarización jamás la hubiera elegido Estamos adentro El costo de salida sería inmenso Una catástrofe económica y social Lo hemos repetido una mil veces Pero algunos equivocadamente es un error académico argumentan que criticar implica que vamos a salir No yo puedo criticar Pronta desdolarización en el país Entiendo que la dolarización no va más en el 2013 según los planes estratégicos del gobierno del presidente Correa Gonzalo Rosero mala fe y falta de entendimiento comprobados Estábamos muy cerca de tener que emitir ecuadores para comenzar a pagar el sueldo de los funcionarios públicos Novoa a un paso de desdolarizar el país Y extrañaba el poder tener política monetaria y pedirle al Banco Central que nos impriman un poco de dólares Novoa quiere tener su propia moneda para manejarla a su antojo Le preguntamos en China si es que tenían máquinas para imprimir dólares Date cuenta quienes son los que quieren desdolarizar el país Y extrañaba el poder tener política monetaria Le preguntamos en China si es que tenían máquinas para imprimir dólares El ministro de Economía de Novoa Hemos fortalecido la dolarización y ahora vamos bueno estoy presentando un decreto el número 165 para fortalecer la dolarización ratificar la economía monetaria como único medio de pago oficial ¿Por qué el artículo 1 es tan importante El único medio de pago oficial Porque ahora se habla de ecuadores de moneda electrónica se habla de la dolarización ecuatoriana ¿Y qué es lo que buscan hacer en este caso los opositores Buscan tener una medida de pago alternativa ¿Para qué Para proveedores del Estado gente que le dé de plata les da con esta moneda Gracias,0
Yo no tengo porqué acusar a los Noboa soy parte del equipo,0
Otro audio más se filtra de la candidata a la presidencia Luisa González Hola sí dime Oye ya no le aguanto a este Diego Borja ¿Cómo va a decir que va a usar las reservas O sea si lo vamos a hacer pero que no diga nada Habla con él y dile que se calle No me gusta ese traidor para nada,0
Alerta  Noboa prioriza migración venezolana antes que al pueblo ecuatoriano Durante el debate presidencial Daniel N ACOGEREMOS A NUESTROS HERMANOS VENEZOLANOS CON EMPATÍA Y MUCHAS OPORTUNIDADES NO IMPORTA SU PASADO NO PERMITIREMOS QUE REGRESEN AL RÉGIMEN DE MADURO DANIEL NOBOA A PRESIDENTE DEL ECUADOR DEBATE SEGUNDA VUELTA 2025,0
POR ESO NOBOA UN SEÑOR PRESIDENTE Ecuador salvate Hermanos ecuatorianos yo no apoyo ni apoyaré a un gobierno de las entrañas de Maduro Correa Castro Tienen un país hermoso no lo pongan en manos de falsos revolucionarios dile no al socialismo y al cambio la plata alcanza cuando nadie roba MENSAJE DE NAYIB BUKELE PRESIDENTE DE EL SALVADOR PARA LOS ECUATORIANOS,0
El derrame de Esmeraldas parece un castigo para quienes votaron mal noboa danielnoboa Esmeraldas ecuador El derrame en Esmeraldas y las inundaciones en la Costa parecen un castifo de la vida para quienes votaron mal en la primera vuelta Declaraciones de Daniel Noboa en la BBC,0
EN LOS CHATS DE AGUSTO VERDUGA SE REFERÍAN A LUISA GONZÁLEZ COMO LA RANA RENÉ 18032025,0
Tantos años viviendo de la política y todavía sigue siendo pendeja  pero la culpa no es de Paola Cabezas sino de todos esos otros pendejos que le votaron por ella para Asambleísta 19032025 Si saben que hablo huevadas entonces que me preguntan,0
